Platform,Sum of Likes,Sum of Post Day,Sum of Followers,Sum of Comments,Sum of Shares,Region,Sum of Reach,Sum of Post year,Sum of Post Month,Year,Quarter,Month,Day,Count of Post_ID,Platform Code,Content_Type,Sum of Engagement,Engagement Level,Reach Category
Twitter,9774,31,269342,2553,2648,North,885323,2026,3,2026,Qtr 1,March,31,1,TW,Reel,14975,Medium,High Reach
Twitter,17907,8,134864,4986,1808,North,827645,2026,4,2026,Qtr 2,April,8,1,TW,Text,24701,High,High Reach
Twitter,16477,2,327829,610,1483,North,708837,2026,5,2026,Qtr 2,May,2,1,TW,Text,18570,Medium,High Reach
Twitter,13970,3,90682,952,2269,North,575634,2026,5,2026,Qtr 2,May,3,1,TW,Reel,17191,Medium,High Reach
Twitter,17367,23,456331,2171,1349,North,583789,2026,5,2026,Qtr 2,May,23,1,TW,Video,20887,High,High Reach
Twitter,6553,27,419095,3140,1152,North,447060,2026,5,2026,Qtr 2,May,27,1,TW,Text,10845,Medium,Low Reach
Twitter,4308,2,64283,329,1244,North,196248,2026,6,2026,Qtr 2,June,2,1,TW,Image,5881,Low,Low Reach
Twitter,577,8,108345,3619,539,North,327367,2026,6,2026,Qtr 2,June,8,1,TW,Text,4735,Low,Low Reach
Twitter,9397,6,255750,123,2444,North,647762,2026,7,2026,Qtr 3,July,6,1,TW,Image,11964,Medium,High Reach
Twitter,2469,10,367896,2644,1210,North,772299,2026,7,2026,Qtr 3,July,10,1,TW,Reel,6323,Low,High Reach
Twitter,4583,4,196534,657,1864,North,905743,2026,8,2026,Qtr 3,August,4,1,TW,Image,7104,Low,High Reach
Twitter,6006,8,416845,912,1087,North,909184,2026,9,2026,Qtr 3,September,8,1,TW,Image,8005,Low,High Reach
Twitter,4027,10,488014,2791,821,North,453251,2026,9,2026,Qtr 3,September,10,1,TW,Text,7639,Low,Low Reach
Twitter,5426,12,170525,2610,1562,North,287522,2026,9,2026,Qtr 3,September,12,1,TW,Image,9598,Low,Low Reach
Twitter,7780,25,399138,133,2738,North,998005,2026,9,2026,Qtr 3,September,25,1,TW,Image,10651,Medium,High Reach
Twitter,19993,26,390347,2426,214,North,384264,2026,9,2026,Qtr 3,September,26,1,TW,Reel,22633,High,Low Reach
Twitter,12847,17,418625,4584,711,South,546472,2024,1,2024,Qtr 1,January,17,1,TW,Text,18142,Medium,High Reach
Twitter,11138,23,149164,797,2995,South,515116,2024,1,2024,Qtr 1,January,23,1,TW,Video,14930,Medium,High Reach
Twitter,16974,30,136410,2873,2050,South,945828,2024,1,2024,Qtr 1,January,30,1,TW,Video,21897,High,High Reach
Twitter,7729,16,138322,3615,1535,South,944187,2024,2,2024,Qtr 1,February,16,1,TW,Video,12879,Medium,High Reach
Twitter,16649,4,442437,630,2687,South,770900,2024,3,2024,Qtr 1,March,4,1,TW,Video,19966,Medium,High Reach
Twitter,12760,14,207411,493,2750,South,867760,2024,3,2024,Qtr 1,March,14,1,TW,Image,16003,Medium,High Reach
Twitter,11670,26,273064,4979,180,South,769473,2024,3,2024,Qtr 1,March,26,1,TW,Text,16829,Medium,High Reach
Twitter,17416,27,66029,3238,1943,South,531289,2024,4,2024,Qtr 2,April,27,1,TW,Text,22597,High,High Reach
Twitter,19901,28,426230,3487,704,South,86176,2024,4,2024,Qtr 2,April,28,1,TW,Video,24092,High,Low Reach
Twitter,2778,3,130428,3213,2797,South,628087,2024,7,2024,Qtr 3,July,3,1,TW,Video,8788,Low,High Reach
Twitter,1781,22,267345,2830,603,South,876227,2024,7,2024,Qtr 3,July,22,1,TW,Video,5214,Low,High Reach
Twitter,9466,30,21841,353,1026,South,728975,2024,7,2024,Qtr 3,July,30,1,TW,Text,10845,Medium,High Reach
Twitter,3503,25,257652,1588,1903,South,735913,2024,8,2024,Qtr 3,August,25,1,TW,Video,6994,Low,High Reach
Twitter,16376,15,331089,1801,1364,South,216216,2024,9,2024,Qtr 3,September,15,1,TW,Video,19541,Medium,Low Reach
Twitter,5706,19,6314,1985,2831,South,312265,2024,9,2024,Qtr 3,September,19,1,TW,Reel,10522,Medium,Low Reach
Twitter,3255,20,270729,4527,1777,South,580590,2024,9,2024,Qtr 3,September,20,1,TW,Reel,9559,Low,High Reach
Twitter,15057,21,92961,3440,2715,South,156749,2024,9,2024,Qtr 3,September,21,1,TW,Video,21212,High,Low Reach
Twitter,8905,12,38873,3768,1357,South,830862,2024,10,2024,Qtr 4,October,12,1,TW,Reel,14030,Medium,High Reach
Twitter,17814,15,275402,355,2,South,853094,2024,11,2024,Qtr 4,November,15,1,TW,Video,18171,Medium,High Reach
Twitter,19732,18,487376,1613,527,South,325179,2024,11,2024,Qtr 4,November,18,1,TW,Text,21872,High,Low Reach
Twitter,172,28,199495,1012,548,South,836793,2024,11,2024,Qtr 4,November,28,1,TW,Reel,1732,Low,High Reach
Twitter,8807,8,76928,2236,284,South,112911,2024,12,2024,Qtr 4,December,8,1,TW,Reel,11327,Medium,Low Reach
Twitter,15353,12,300500,3022,2994,South,402693,2024,12,2024,Qtr 4,December,12,1,TW,Reel,21369,High,Low Reach
Twitter,720,29,324547,2579,110,South,409600,2024,12,2024,Qtr 4,December,29,1,TW,Video,3409,Low,Low Reach
Twitter,18164,7,98267,4431,474,South,71247,2025,1,2025,Qtr 1,January,7,1,TW,Video,23069,High,Low Reach
Twitter,17613,9,354172,1780,1984,South,329281,2025,1,2025,Qtr 1,January,9,1,TW,Reel,21377,High,Low Reach
Twitter,16018,18,203021,3769,339,South,603544,2025,1,2025,Qtr 1,January,18,1,TW,Reel,20126,High,High Reach
Twitter,9664,14,29547,2006,1812,South,745482,2025,2,2025,Qtr 1,February,14,1,TW,Image,13482,Medium,High Reach
Twitter,1836,19,56116,1581,2026,South,461442,2025,2,2025,Qtr 1,February,19,1,TW,Video,5443,Low,Low Reach
Twitter,14148,21,188196,3772,2340,South,765880,2025,2,2025,Qtr 1,February,21,1,TW,Reel,20260,High,High Reach
Twitter,4623,6,313124,1922,2818,South,870063,2025,3,2025,Qtr 1,March,6,1,TW,Image,9363,Low,High Reach
Twitter,6773,6,378718,827,1428,South,180069,2025,4,2025,Qtr 2,April,6,1,TW,Video,9028,Low,Low Reach
Twitter,13130,18,299138,2266,1901,South,426159,2025,4,2025,Qtr 2,April,18,1,TW,Video,17297,Medium,Low Reach
Twitter,9349,25,376554,3587,237,South,887682,2025,5,2025,Qtr 2,May,25,1,TW,Image,13173,Medium,High Reach
Twitter,16555,9,430981,638,1925,South,267723,2025,6,2025,Qtr 2,June,9,1,TW,Reel,19118,Medium,Low Reach
Twitter,14463,20,467034,4099,2297,South,711955,2025,6,2025,Qtr 2,June,20,1,TW,Video,20859,High,High Reach
Twitter,6689,7,363144,2138,1765,South,486324,2025,7,2025,Qtr 3,July,7,1,TW,Image,10592,Medium,Low Reach
Twitter,11006,9,395856,4037,615,South,753784,2025,7,2025,Qtr 3,July,9,1,TW,Reel,15658,Medium,High Reach
Twitter,8739,24,253985,1083,494,South,787910,2025,7,2025,Qtr 3,July,24,1,TW,Text,10316,Medium,High Reach
Twitter,10321,8,16843,966,55,South,398532,2025,8,2025,Qtr 3,August,8,1,TW,Reel,11342,Medium,Low Reach
Twitter,12174,9,335151,3985,1374,South,114828,2025,8,2025,Qtr 3,August,9,1,TW,Image,17533,Medium,Low Reach
Twitter,754,19,173174,2810,502,South,212175,2025,8,2025,Qtr 3,August,19,1,TW,Video,4066,Low,Low Reach
Twitter,18691,12,273937,4913,611,South,386407,2025,9,2025,Qtr 3,September,12,1,TW,Image,24215,High,Low Reach
Twitter,6384,10,218768,1541,1987,South,408326,2025,10,2025,Qtr 4,October,10,1,TW,Text,9912,Low,Low Reach
Twitter,1415,20,486663,3767,1039,South,18228,2025,10,2025,Qtr 4,October,20,1,TW,Text,6221,Low,Low Reach
Twitter,6317,19,209835,3606,1042,South,429207,2025,11,2025,Qtr 4,November,19,1,TW,Reel,10965,Medium,Low Reach
Twitter,15348,28,200641,4456,361,South,17564,2025,11,2025,Qtr 4,November,28,1,TW,Video,20165,High,Low Reach
Twitter,13007,6,236937,776,2522,South,216460,2026,2,2026,Qtr 1,February,6,1,TW,Reel,16305,Medium,Low Reach
Twitter,773,21,363033,2216,2534,South,937938,2026,2,2026,Qtr 1,February,21,1,TW,Text,5523,Low,High Reach
Twitter,15397,1,46440,905,1687,South,631432,2026,5,2026,Qtr 2,May,1,1,TW,Text,17989,Medium,High Reach
Twitter,14205,25,129048,3696,2900,South,82008,2026,5,2026,Qtr 2,May,25,1,TW,Image,20801,High,Low Reach
Twitter,12251,24,362336,857,1660,South,581584,2026,6,2026,Qtr 2,June,24,1,TW,Image,14768,Medium,High Reach
Twitter,19439,28,266672,4303,805,South,441694,2026,6,2026,Qtr 2,June,28,1,TW,Image,24547,High,Low Reach
Twitter,10970,2,464011,2162,2184,South,942448,2026,8,2026,Qtr 3,August,2,1,TW,Video,15316,Medium,High Reach
Twitter,13203,12,89575,1343,889,South,63210,2026,8,2026,Qtr 3,August,12,1,TW,Image,15435,Medium,Low Reach
Twitter,18744,14,364893,572,1667,South,727962,2026,8,2026,Qtr 3,August,14,1,TW,Image,20983,High,High Reach
Twitter,13889,19,411885,1,434,West,806838,2024,1,2024,Qtr 1,January,19,1,TW,Video,14324,Medium,High Reach
Twitter,11385,21,279551,425,2117,West,354754,2024,1,2024,Qtr 1,January,21,1,TW,Video,13927,Medium,Low Reach
Twitter,4918,9,327088,97,297,West,84701,2024,2,2024,Qtr 1,February,9,1,TW,Image,5312,Low,Low Reach
Twitter,15146,1,332727,762,777,West,568279,2024,3,2024,Qtr 1,March,1,1,TW,Text,16685,Medium,High Reach
Twitter,8159,20,276109,4018,1893,West,296539,2024,3,2024,Qtr 1,March,20,1,TW,Video,14070,Medium,Low Reach
Twitter,2648,29,452409,4630,1081,West,820926,2024,3,2024,Qtr 1,March,29,1,TW,Video,8359,Low,High Reach
Twitter,16162,16,407272,511,2998,West,503012,2024,4,2024,Qtr 2,April,16,1,TW,Reel,19671,Medium,High Reach
Twitter,18247,27,24263,1110,2614,West,6542,2024,5,2024,Qtr 2,May,27,1,TW,Reel,21971,High,Low Reach
Twitter,10066,8,397286,4628,2429,West,726826,2024,6,2024,Qtr 2,June,8,1,TW,Video,17123,Medium,High Reach
Twitter,18256,7,99030,1327,931,West,224605,2024,7,2024,Qtr 3,July,7,1,TW,Text,20514,High,Low Reach
Twitter,2818,8,410285,189,1396,West,81037,2024,7,2024,Qtr 3,July,8,1,TW,Video,4403,Low,Low Reach
Twitter,15424,10,243110,2752,2056,West,997719,2024,7,2024,Qtr 3,July,10,1,TW,Reel,20232,High,High Reach
Twitter,3549,9,226806,2846,2275,West,638963,2024,10,2024,Qtr 4,October,9,1,TW,Image,8670,Low,High Reach
Twitter,1779,2,230489,786,508,West,65430,2024,11,2024,Qtr 4,November,2,1,TW,Text,3073,Low,Low Reach
Twitter,13270,4,91502,4893,2640,West,668505,2024,11,2024,Qtr 4,November,4,1,TW,Reel,20803,High,High Reach
Twitter,8607,8,499481,879,1017,West,180325,2024,11,2024,Qtr 4,November,8,1,TW,Image,10503,Medium,Low Reach
Twitter,12816,7,122819,710,885,West,435549,2024,12,2024,Qtr 4,December,7,1,TW,Text,14411,Medium,Low Reach
Twitter,14340,11,186281,4201,2246,West,750777,2024,12,2024,Qtr 4,December,11,1,TW,Video,20787,High,High Reach
Twitter,9647,24,235779,4402,2239,West,724192,2024,12,2024,Qtr 4,December,24,1,TW,Image,16288,Medium,High Reach
Twitter,5713,25,164574,3325,694,West,236269,2024,12,2024,Qtr 4,December,25,1,TW,Text,9732,Low,Low Reach
Twitter,17833,22,401954,3090,1298,West,70968,2025,1,2025,Qtr 1,January,22,1,TW,Text,22221,High,Low Reach
Twitter,207,15,137118,2926,1625,West,735684,2025,3,2025,Qtr 1,March,15,1,TW,Reel,4758,Low,High Reach
Twitter,19471,26,351226,3142,1950,West,943910,2025,3,2025,Qtr 1,March,26,1,TW,Video,24563,High,High Reach
Twitter,826,1,29718,2738,1210,West,231582,2025,5,2025,Qtr 2,May,1,1,TW,Video,4774,Low,Low Reach
Twitter,7288,6,344499,1269,1290,West,319661,2025,5,2025,Qtr 2,May,6,1,TW,Text,9847,Low,Low Reach
Twitter,3444,29,106662,656,72,West,707512,2025,6,2025,Qtr 2,June,29,1,TW,Image,4172,Low,High Reach
Twitter,16393,10,316662,4182,2540,West,555850,2025,7,2025,Qtr 3,July,10,1,TW,Reel,23115,High,High Reach
Twitter,19028,4,307855,1611,2335,West,156095,2025,8,2025,Qtr 3,August,4,1,TW,Image,22974,High,Low Reach
Twitter,12080,5,194483,4115,2015,West,248751,2025,8,2025,Qtr 3,August,5,1,TW,Image,18210,Medium,Low Reach
Twitter,18176,21,417097,4542,1637,West,551419,2025,8,2025,Qtr 3,August,21,1,TW,Reel,24355,High,High Reach
Twitter,6959,17,110593,2032,2312,West,28272,2025,9,2025,Qtr 3,September,17,1,TW,Video,11303,Medium,Low Reach
Twitter,17437,22,484840,4011,2220,West,209846,2025,9,2025,Qtr 3,September,22,1,TW,Text,23668,High,Low Reach
Twitter,9141,5,423558,1663,341,West,558163,2025,10,2025,Qtr 4,October,5,1,TW,Video,11145,Medium,High Reach
Twitter,4572,18,227163,3392,1142,West,520024,2025,10,2025,Qtr 4,October,18,1,TW,Text,9106,Low,High Reach
Twitter,10422,18,453421,2009,2219,West,334626,2025,11,2025,Qtr 4,November,18,1,TW,Reel,14650,Medium,Low Reach
Twitter,2208,6,454187,471,1246,West,459056,2026,1,2026,Qtr 1,January,6,1,TW,Text,3925,Low,Low Reach
Twitter,18858,18,231211,2679,1301,West,952351,2026,1,2026,Qtr 1,January,18,1,TW,Image,22838,High,High Reach
Twitter,15812,16,319517,380,1304,West,381298,2026,2,2026,Qtr 1,February,16,1,TW,Reel,17496,Medium,Low Reach
Twitter,13076,25,344627,466,590,West,620272,2026,2,2026,Qtr 1,February,25,1,TW,Video,14132,Medium,High Reach
Twitter,9235,4,246449,3210,679,West,357830,2026,4,2026,Qtr 2,April,4,1,TW,Reel,13124,Medium,Low Reach
Twitter,14244,19,440418,4174,1426,West,18278,2026,4,2026,Qtr 2,April,19,1,TW,Image,19844,Medium,Low Reach
Twitter,7582,25,427661,601,581,West,100513,2026,4,2026,Qtr 2,April,25,1,TW,Reel,8764,Low,Low Reach
Twitter,11097,9,306973,4169,1518,West,474367,2026,5,2026,Qtr 2,May,9,1,TW,Reel,16784,Medium,Low Reach
Twitter,11510,5,202331,4136,2184,West,170719,2026,6,2026,Qtr 2,June,5,1,TW,Image,17830,Medium,Low Reach
Twitter,18927,21,215417,4202,884,West,103256,2026,6,2026,Qtr 2,June,21,1,TW,Reel,24013,High,Low Reach
Twitter,5621,2,138383,3428,2931,West,784490,2026,7,2026,Qtr 3,July,2,1,TW,Video,11980,Medium,High Reach
Twitter,9304,3,457107,839,1603,West,682263,2026,7,2026,Qtr 3,July,3,1,TW,Text,11746,Medium,High Reach
Twitter,12869,13,33272,4382,989,West,228278,2026,7,2026,Qtr 3,July,13,1,TW,Text,18240,Medium,Low Reach
Twitter,7220,19,449469,4187,1858,West,320388,2026,7,2026,Qtr 3,July,19,1,TW,Image,13265,Medium,Low Reach
Twitter,1861,11,267235,960,2340,West,474830,2026,9,2026,Qtr 3,September,11,1,TW,Reel,5161,Low,Low Reach
